energy	PL
1.131	9.55E-05
1.1309	9.54E-05
1.1308	9.54E-05
1.1307	9.53E-05
1.1306	9.53E-05
1.1305	9.52E-05
1.1304	9.52E-05
1.1303	9.51E-05
1.1302	9.51E-05
1.1301	9.51E-05
1.13	9.50E-05
1.1299	9.50E-05
1.1298	9.49E-05
1.1297	9.49E-05
1.1296	9.48E-05
1.1295	9.48E-05
1.1294	9.48E-05
1.1293	9.47E-05
1.1292	9.47E-05
1.1291	9.46E-05
1.129	9.46E-05
1.1289	9.45E-05
1.1288	9.45E-05
1.1287	9.45E-05
1.1286	9.44E-05
1.1285	9.44E-05
1.1284	9.43E-05
1.1283	9.43E-05
1.1282	9.43E-05
1.1281	9.42E-05
1.128	9.42E-05
1.1279	9.41E-05
1.1278	9.41E-05
1.1277	9.40E-05
1.1276	9.40E-05
1.1275	9.40E-05
1.1274	9.39E-05
1.1273	9.39E-05
1.1272	9.38E-05
1.1271	9.38E-05
1.127	9.38E-05
1.1269	9.37E-05
1.1268	9.37E-05
1.1267	9.36E-05
1.1266	9.36E-05
1.1265	9.35E-05
1.1264	9.35E-05
1.1263	9.35E-05
1.1262	9.34E-05
1.1261	9.34E-05
1.126	9.33E-05
1.1259	9.33E-05
1.1258	9.33E-05
1.1257	9.32E-05
1.1256	9.32E-05
1.1255	9.31E-05
1.1254	9.31E-05
1.1253	9.31E-05
1.1252	9.30E-05
1.1251	9.30E-05
1.125	9.29E-05
1.1249	9.29E-05
1.1248	9.29E-05
1.1247	9.28E-05
1.1246	9.28E-05
1.1245	9.27E-05
1.1244	9.27E-05
1.1243	9.26E-05
1.1242	9.26E-05
1.1241	9.26E-05
1.124	9.25E-05
1.1239	9.25E-05
1.1238	9.25E-05
1.1237	9.24E-05
1.1236	9.24E-05
1.1235	9.23E-05
1.1234	9.23E-05
1.1233	9.23E-05
1.1232	9.22E-05
1.1231	9.22E-05
1.123	9.21E-05
1.1229	9.21E-05
1.1228	9.21E-05
1.1227	9.20E-05
1.1226	9.20E-05
1.1225	9.19E-05
1.1224	9.19E-05
1.1223	9.19E-05
1.1222	9.18E-05
1.1221	9.18E-05
1.122	9.17E-05
1.1219	9.17E-05
1.1218	9.17E-05
1.1217	9.16E-05
1.1216	9.16E-05
1.1215	9.15E-05
1.1214	9.15E-05
1.1213	9.15E-05
1.1212	9.14E-05
1.1211	9.14E-05
1.121	9.14E-05
1.1209	9.13E-05
1.1208	9.13E-05
1.1207	9.12E-05
1.1206	9.12E-05
1.1205	9.12E-05
1.1204	9.11E-05
1.1203	9.11E-05
1.1202	9.11E-05
1.1201	9.10E-05
1.12	9.10E-05
1.1199	9.09E-05
1.1198	9.09E-05
1.1197	9.09E-05
1.1196	9.08E-05
1.1195	9.08E-05
1.1194	9.08E-05
1.1193	9.07E-05
1.1192	9.07E-05
1.1191	9.06E-05
1.119	9.06E-05
1.1189	9.06E-05
1.1188	9.05E-05
1.1187	9.05E-05
1.1186	9.05E-05
1.1185	9.04E-05
1.1184	9.04E-05
1.1183	9.03E-05
1.1182	9.03E-05
1.1181	9.03E-05
1.118	9.02E-05
1.1179	9.02E-05
1.1178	9.02E-05
1.1177	9.01E-05
1.1176	9.01E-05
1.1175	9.00E-05
1.1174	9.00E-05
1.1173	9.00E-05
1.1172	8.99E-05
1.1171	8.99E-05
1.117	8.99E-05
1.1169	8.98E-05
1.1168	8.98E-05
1.1167	8.98E-05
1.1166	8.97E-05
1.1165	8.97E-05
1.1164	8.96E-05
1.1163	8.96E-05
1.1162	8.96E-05
1.1161	8.95E-05
1.116	8.95E-05
1.1159	8.95E-05
1.1158	8.94E-05
1.1157	8.94E-05
1.1156	8.94E-05
1.1155	8.93E-05
1.1154	8.93E-05
1.1153	8.93E-05
1.1152	8.92E-05
1.1151	8.92E-05
1.115	8.91E-05
1.1149	8.91E-05
1.1148	8.91E-05
1.1147	8.90E-05
1.1146	8.90E-05
1.1145	8.90E-05
1.1144	8.89E-05
1.1143	8.89E-05
1.1142	8.89E-05
1.1141	8.88E-05
1.114	8.88E-05
1.1139	8.88E-05
1.1138	8.87E-05
1.1137	8.87E-05
1.1136	8.87E-05
1.1135	8.86E-05
1.1134	8.86E-05
1.1133	8.86E-05
1.1132	8.85E-05
1.1131	8.85E-05
1.113	8.84E-05
1.1129	8.84E-05
1.1128	8.84E-05
1.1127	8.83E-05
1.1126	8.83E-05
1.1125	8.83E-05
1.1124	8.82E-05
1.1123	8.82E-05
1.1122	8.82E-05
1.1121	8.81E-05
1.112	8.81E-05
1.1119	8.81E-05
1.1118	8.80E-05
1.1117	8.80E-05
1.1116	8.80E-05
1.1115	8.79E-05
1.1114	8.79E-05
1.1113	8.79E-05
1.1112	8.78E-05
1.1111	8.78E-05
1.111	8.78E-05
1.1109	8.77E-05
1.1108	8.77E-05
1.1107	8.77E-05
1.1106	8.76E-05
1.1105	8.76E-05
1.1104	8.76E-05
1.1103	8.75E-05
1.1102	8.75E-05
1.1101	8.75E-05
1.11	8.74E-05
1.1099	8.74E-05
1.1098	8.74E-05
1.1097	8.73E-05
1.1096	8.73E-05
1.1095	8.73E-05
1.1094	8.72E-05
1.1093	8.72E-05
1.1092	8.72E-05
1.1091	8.71E-05
1.109	8.71E-05
1.1089	8.71E-05
1.1088	8.70E-05
1.1087	8.70E-05
1.1086	8.70E-05
1.1085	8.69E-05
1.1084	8.69E-05
1.1083	8.69E-05
1.1082	8.68E-05
1.1081	8.68E-05
1.108	8.68E-05
1.1079	8.67E-05
1.1078	8.67E-05
1.1077	8.67E-05
1.1076	8.66E-05
1.1075	8.66E-05
1.1074	8.66E-05
1.1073	8.66E-05
1.1072	8.65E-05
1.1071	8.65E-05
1.107	8.65E-05
1.1069	8.64E-05
1.1068	8.64E-05
1.1067	8.64E-05
1.1066	8.63E-05
1.1065	8.63E-05
1.1064	8.63E-05
1.1063	8.62E-05
1.1062	8.62E-05
1.1061	8.62E-05
1.106	8.61E-05
1.1059	8.61E-05
1.1058	8.61E-05
1.1057	8.60E-05
1.1056	8.60E-05
1.1055	8.60E-05
1.1054	8.59E-05
1.1053	8.59E-05
1.1052	8.59E-05
1.1051	8.59E-05
1.105	8.58E-05
1.1049	8.58E-05
1.1048	8.58E-05
1.1047	8.57E-05
1.1046	8.57E-05
1.1045	8.57E-05
1.1044	8.56E-05
1.1043	8.56E-05
1.1042	8.56E-05
1.1041	8.55E-05
1.104	8.55E-05
1.1039	8.55E-05
1.1038	8.55E-05
1.1037	8.54E-05
1.1036	8.54E-05
1.1035	8.54E-05
1.1034	8.53E-05
1.1033	8.53E-05
1.1032	8.53E-05
1.1031	8.52E-05
1.103	8.52E-05
1.1029	8.52E-05
1.1028	8.51E-05
1.1027	8.51E-05
1.1026	8.51E-05
1.1025	8.51E-05
1.1024	8.50E-05
1.1023	8.50E-05
1.1022	8.50E-05
1.1021	8.49E-05
1.102	8.49E-05
1.1019	8.49E-05
1.1018	8.48E-05
1.1017	8.48E-05
1.1016	8.48E-05
1.1015	8.48E-05
1.1014	8.47E-05
1.1013	8.47E-05
1.1012	8.47E-05
1.1011	8.46E-05
1.101	8.46E-05
1.1009	8.46E-05
1.1008	8.46E-05
1.1007	8.45E-05
1.1006	8.45E-05
1.1005	8.45E-05
1.1004	8.44E-05
1.1003	8.44E-05
1.1002	8.44E-05
1.1001	8.43E-05
1.1	8.43E-05
1.0999	8.43E-05
1.0998	8.43E-05
1.0997	8.42E-05
1.0996	8.42E-05
1.0995	8.42E-05
1.0994	8.41E-05
1.0993	8.41E-05
1.0992	8.41E-05
1.0991	8.41E-05
1.099	8.40E-05
1.0989	8.40E-05
1.0988	8.40E-05
1.0987	8.39E-05
1.0986	8.39E-05
1.0985	8.39E-05
1.0984	8.39E-05
1.0983	8.38E-05
1.0982	8.38E-05
1.0981	8.38E-05
1.098	8.37E-05
1.0979	8.37E-05
1.0978	8.37E-05
1.0977	8.37E-05
1.0976	8.36E-05
1.0975	8.36E-05
1.0974	8.36E-05
1.0973	8.35E-05
1.0972	8.35E-05
1.0971	8.35E-05
1.097	8.35E-05
1.0969	8.34E-05
1.0968	8.34E-05
1.0967	8.34E-05
1.0966	8.33E-05
1.0965	8.33E-05
1.0964	8.33E-05
1.0963	8.33E-05
1.0962	8.32E-05
1.0961	8.32E-05
1.096	8.32E-05
1.0959	8.31E-05
1.0958	8.31E-05
1.0957	8.31E-05
1.0956	8.31E-05
1.0955	8.30E-05
1.0954	8.30E-05
1.0953	8.30E-05
1.0952	8.30E-05
1.0951	8.29E-05
1.095	8.29E-05
1.0949	8.29E-05
1.0948	8.28E-05
1.0947	8.28E-05
1.0946	8.28E-05
1.0945	8.28E-05
1.0944	8.27E-05
1.0943	8.27E-05
1.0942	8.27E-05
1.0941	8.27E-05
1.094	8.26E-05
1.0939	8.26E-05
1.0938	8.26E-05
1.0937	8.25E-05
1.0936	8.25E-05
1.0935	8.25E-05
1.0934	8.25E-05
1.0933	8.24E-05
1.0932	8.24E-05
1.0931	8.24E-05
1.093	8.24E-05
1.0929	8.23E-05
1.0928	8.23E-05
1.0927	8.23E-05
1.0926	8.23E-05
1.0925	8.22E-05
1.0924	8.22E-05
1.0923	8.22E-05
1.0922	8.21E-05
1.0921	8.21E-05
1.092	8.21E-05
1.0919	8.21E-05
1.0918	8.20E-05
1.0917	8.20E-05
1.0916	8.20E-05
1.0915	8.20E-05
1.0914	8.19E-05
1.0913	8.19E-05
1.0912	8.19E-05
1.0911	8.19E-05
1.091	8.18E-05
1.0909	8.18E-05
1.0908	8.18E-05
1.0907	8.18E-05
1.0906	8.17E-05
1.0905	8.17E-05
1.0904	8.17E-05
1.0903	8.16E-05
1.0902	8.16E-05
1.0901	8.16E-05
1.09	8.16E-05
1.0899	8.15E-05
1.0898	8.15E-05
1.0897	8.15E-05
1.0896	8.15E-05
1.0895	8.14E-05
1.0894	8.14E-05
1.0893	8.14E-05
1.0892	8.14E-05
1.0891	8.13E-05
1.089	8.13E-05
1.0889	8.13E-05
1.0888	8.13E-05
1.0887	8.12E-05
1.0886	8.12E-05
1.0885	8.12E-05
1.0884	8.12E-05
1.0883	8.11E-05
1.0882	8.11E-05
1.0881	8.11E-05
1.088	8.11E-05
1.0879	8.10E-05
1.0878	8.10E-05
1.0877	8.10E-05
1.0876	8.10E-05
1.0875	8.09E-05
1.0874	8.09E-05
1.0873	8.09E-05
1.0872	8.09E-05
1.0871	8.08E-05
1.087	8.08E-05
1.0869	8.08E-05
1.0868	8.08E-05
1.0867	8.07E-05
1.0866	8.07E-05
1.0865	8.07E-05
1.0864	8.07E-05
1.0863	8.06E-05
1.0862	8.06E-05
1.0861	8.06E-05
1.086	8.06E-05
1.0859	8.05E-05
1.0858	8.05E-05
1.0857	8.05E-05
1.0856	8.05E-05
1.0855	8.04E-05
1.0854	8.04E-05
1.0853	8.04E-05
1.0852	8.04E-05
1.0851	8.03E-05
1.085	8.03E-05
1.0849	8.03E-05
1.0848	8.03E-05
1.0847	8.03E-05
1.0846	8.02E-05
1.0845	8.02E-05
1.0844	8.02E-05
1.0843	8.02E-05
1.0842	8.01E-05
1.0841	8.01E-05
1.084	8.01E-05
1.0839	8.01E-05
1.0838	8.00E-05
1.0837	8.00E-05
1.0836	8.00E-05
1.0835	8.00E-05
1.0834	7.99E-05
1.0833	7.99E-05
1.0832	7.99E-05
1.0831	7.99E-05
1.083	7.98E-05
1.0829	7.98E-05
1.0828	7.98E-05
1.0827	7.98E-05
1.0826	7.98E-05
1.0825	7.97E-05
1.0824	7.97E-05
1.0823	7.97E-05
1.0822	7.97E-05
1.0821	7.96E-05
1.082	7.96E-05
1.0819	7.96E-05
1.0818	7.96E-05
1.0817	7.95E-05
1.0816	7.95E-05
1.0815	7.95E-05
1.0814	7.95E-05
1.0813	7.94E-05
1.0812	7.94E-05
1.0811	7.94E-05
1.081	7.94E-05
1.0809	7.94E-05
1.0808	7.93E-05
1.0807	7.93E-05
1.0806	7.93E-05
1.0805	7.93E-05
1.0804	7.92E-05
1.0803	7.92E-05
1.0802	7.92E-05
1.0801	7.92E-05
1.08	7.91E-05
1.0799	7.91E-05
1.0798	7.91E-05
1.0797	7.91E-05
1.0796	7.91E-05
1.0795	7.90E-05
1.0794	7.90E-05
1.0793	7.90E-05
1.0792	7.90E-05
1.0791	7.89E-05
1.079	7.89E-05
1.0789	7.89E-05
1.0788	7.89E-05
1.0787	7.89E-05
1.0786	7.88E-05
1.0785	7.88E-05
1.0784	7.88E-05
1.0783	7.88E-05
1.0782	7.87E-05
1.0781	7.87E-05
1.078	7.87E-05
1.0779	7.87E-05
1.0778	7.87E-05
1.0777	7.86E-05
1.0776	7.86E-05
1.0775	7.86E-05
1.0774	7.86E-05
1.0773	7.85E-05
1.0772	7.85E-05
1.0771	7.85E-05
1.077	7.85E-05
1.0769	7.85E-05
1.0768	7.84E-05
1.0767	7.84E-05
1.0766	7.84E-05
1.0765	7.84E-05
1.0764	7.83E-05
1.0763	7.83E-05
1.0762	7.83E-05
1.0761	7.83E-05
1.076	7.83E-05
1.0759	7.82E-05
1.0758	7.82E-05
1.0757	7.82E-05
1.0756	7.82E-05
1.0755	7.82E-05
1.0754	7.81E-05
1.0753	7.81E-05
1.0752	7.81E-05
1.0751	7.81E-05
1.075	7.80E-05
1.0749	7.80E-05
1.0748	7.80E-05
1.0747	7.80E-05
1.0746	7.80E-05
1.0745	7.79E-05
1.0744	7.79E-05
1.0743	7.79E-05
1.0742	7.79E-05
1.0741	7.79E-05
1.074	7.78E-05
1.0739	7.78E-05
1.0738	7.78E-05
1.0737	7.78E-05
1.0736	7.77E-05
1.0735	7.77E-05
1.0734	7.77E-05
1.0733	7.77E-05
1.0732	7.77E-05
1.0731	7.76E-05
1.073	7.76E-05
1.0729	7.76E-05
1.0728	7.76E-05
1.0727	7.76E-05
1.0726	7.75E-05
1.0725	7.75E-05
1.0724	7.75E-05
1.0723	7.75E-05
1.0722	7.75E-05
1.0721	7.74E-05
1.072	7.74E-05
1.0719	7.74E-05
1.0718	7.74E-05
1.0717	7.74E-05
1.0716	7.73E-05
1.0715	7.73E-05
1.0714	7.73E-05
1.0713	7.73E-05
1.0712	7.73E-05
1.0711	7.72E-05
1.071	7.72E-05
1.0709	7.72E-05
1.0708	7.72E-05
1.0707	7.71E-05
1.0706	7.71E-05
1.0705	7.71E-05
1.0704	7.71E-05
1.0703	7.71E-05
1.0702	7.70E-05
1.0701	7.70E-05
1.07	7.70E-05
1.0699	7.70E-05
1.0698	7.70E-05
1.0697	7.69E-05
1.0696	7.69E-05
1.0695	7.69E-05
1.0694	7.69E-05
1.0693	7.69E-05
1.0692	7.68E-05
1.0691	7.68E-05
1.069	7.68E-05
1.0689	7.68E-05
1.0688	7.68E-05
1.0687	7.67E-05
1.0686	7.67E-05
1.0685	7.67E-05
1.0684	7.67E-05
1.0683	7.67E-05
1.0682	7.66E-05
1.0681	7.66E-05
1.068	7.66E-05
1.0679	7.66E-05
1.0678	7.66E-05
1.0677	7.66E-05
1.0676	7.65E-05
1.0675	7.65E-05
1.0674	7.65E-05
1.0673	7.65E-05
1.0672	7.65E-05
1.0671	7.64E-05
1.067	7.64E-05
1.0669	7.64E-05
1.0668	7.64E-05
1.0667	7.64E-05
1.0666	7.63E-05
1.0665	7.63E-05
1.0664	7.63E-05
1.0663	7.63E-05
1.0662	7.63E-05
1.0661	7.62E-05
1.066	7.62E-05
1.0659	7.62E-05
1.0658	7.62E-05
1.0657	7.62E-05
1.0656	7.61E-05
1.0655	7.61E-05
1.0654	7.61E-05
1.0653	7.61E-05
1.0652	7.61E-05
1.0651	7.61E-05
1.065	7.60E-05
1.0649	7.60E-05
1.0648	7.60E-05
1.0647	7.60E-05
1.0646	7.60E-05
1.0645	7.59E-05
1.0644	7.59E-05
1.0643	7.59E-05
1.0642	7.59E-05
1.0641	7.59E-05
1.064	7.58E-05
1.0639	7.58E-05
1.0638	7.58E-05
1.0637	7.58E-05
1.0636	7.58E-05
1.0635	7.57E-05
1.0634	7.57E-05
1.0633	7.57E-05
1.0632	7.57E-05
1.0631	7.57E-05
1.063	7.57E-05
1.0629	7.56E-05
1.0628	7.56E-05
1.0627	7.56E-05
1.0626	7.56E-05
1.0625	7.56E-05
1.0624	7.55E-05
1.0623	7.55E-05
1.0622	7.55E-05
1.0621	7.55E-05
1.062	7.55E-05
1.0619	7.55E-05
1.0618	7.54E-05
1.0617	7.54E-05
1.0616	7.54E-05
1.0615	7.54E-05
1.0614	7.54E-05
1.0613	7.53E-05
1.0612	7.53E-05
1.0611	7.53E-05
1.061	7.53E-05
1.0609	7.53E-05
1.0608	7.53E-05
1.0607	7.52E-05
1.0606	7.52E-05
1.0605	7.52E-05
1.0604	7.52E-05
1.0603	7.52E-05
1.0602	7.51E-05
1.0601	7.51E-05
1.06	7.51E-05
1.0599	7.51E-05
1.0598	7.51E-05
1.0597	7.51E-05
1.0596	7.50E-05
1.0595	7.50E-05
1.0594	7.50E-05
1.0593	7.50E-05
1.0592	7.50E-05
1.0591	7.50E-05
1.059	7.49E-05
1.0589	7.49E-05
1.0588	7.49E-05
1.0587	7.49E-05
1.0586	7.49E-05
1.0585	7.48E-05
1.0584	7.48E-05
1.0583	7.48E-05
1.0582	7.48E-05
1.0581	7.48E-05
1.058	7.48E-05
1.0579	7.47E-05
1.0578	7.47E-05
1.0577	7.47E-05
1.0576	7.47E-05
1.0575	7.47E-05
1.0574	7.47E-05
1.0573	7.46E-05
1.0572	7.46E-05
1.0571	7.46E-05
1.057	7.46E-05
1.0569	7.46E-05
1.0568	7.45E-05
1.0567	7.45E-05
1.0566	7.45E-05
1.0565	7.45E-05
1.0564	7.45E-05
1.0563	7.45E-05
1.0562	7.44E-05
1.0561	7.44E-05
1.056	7.44E-05
1.0559	7.44E-05
1.0558	7.44E-05
1.0557	7.44E-05
1.0556	7.43E-05
1.0555	7.43E-05
1.0554	7.43E-05
1.0553	7.43E-05
1.0552	7.43E-05
1.0551	7.43E-05
1.055	7.42E-05
1.0549	7.42E-05
1.0548	7.42E-05
1.0547	7.42E-05
1.0546	7.42E-05
1.0545	7.42E-05
1.0544	7.41E-05
1.0543	7.41E-05
1.0542	7.41E-05
1.0541	7.41E-05
1.054	7.41E-05
1.0539	7.41E-05
1.0538	7.40E-05
1.0537	7.40E-05
1.0536	7.40E-05
1.0535	7.40E-05
1.0534	7.40E-05
1.0533	7.40E-05
1.0532	7.39E-05
1.0531	7.39E-05
1.053	7.39E-05
1.0529	7.39E-05
1.0528	7.39E-05
1.0527	7.39E-05
1.0526	7.38E-05
1.0525	7.38E-05
1.0524	7.38E-05
1.0523	7.38E-05
1.0522	7.38E-05
1.0521	7.38E-05
1.052	7.37E-05
1.0519	7.37E-05
1.0518	7.37E-05
1.0517	7.37E-05
1.0516	7.37E-05
1.0515	7.37E-05
1.0514	7.36E-05
1.0513	7.36E-05
1.0512	7.36E-05
1.0511	7.36E-05
1.051	7.36E-05
1.0509	7.36E-05
1.0508	7.36E-05
1.0507	7.35E-05
1.0506	7.35E-05
1.0505	7.35E-05
1.0504	7.35E-05
1.0503	7.35E-05
1.0502	7.35E-05
1.0501	7.34E-05
1.05	7.34E-05
1.0499	7.34E-05
1.0498	7.34E-05
1.0497	7.34E-05
1.0496	7.34E-05
1.0495	7.33E-05
1.0494	7.33E-05
1.0493	7.33E-05
1.0492	7.33E-05
1.0491	7.33E-05
1.049	7.33E-05
1.0489	7.32E-05
1.0488	7.32E-05
1.0487	7.32E-05
1.0486	7.32E-05
1.0485	7.32E-05
1.0484	7.32E-05
1.0483	7.32E-05
1.0482	7.31E-05
1.0481	7.31E-05
1.048	7.31E-05
1.0479	7.31E-05
1.0478	7.31E-05
1.0477	7.31E-05
1.0476	7.30E-05
1.0475	7.30E-05
1.0474	7.30E-05
1.0473	7.30E-05
1.0472	7.30E-05
1.0471	7.30E-05
1.047	7.30E-05
1.0469	7.29E-05
1.0468	7.29E-05
1.0467	7.29E-05
1.0466	7.29E-05
1.0465	7.29E-05
1.0464	7.29E-05
1.0463	7.28E-05
1.0462	7.28E-05
1.0461	7.28E-05
1.046	7.28E-05
1.0459	7.28E-05
1.0458	7.28E-05
1.0457	7.28E-05
1.0456	7.27E-05
1.0455	7.27E-05
1.0454	7.27E-05
1.0453	7.27E-05
1.0452	7.27E-05
1.0451	7.27E-05
1.045	7.26E-05
1.0449	7.26E-05
1.0448	7.26E-05
1.0447	7.26E-05
1.0446	7.26E-05
1.0445	7.26E-05
1.0444	7.26E-05
1.0443	7.25E-05
1.0442	7.25E-05
1.0441	7.25E-05
1.044	7.25E-05
1.0439	7.25E-05
1.0438	7.25E-05
1.0437	7.25E-05
1.0436	7.24E-05
1.0435	7.24E-05
1.0434	7.24E-05
1.0433	7.24E-05
1.0432	7.24E-05
1.0431	7.24E-05
1.043	7.24E-05
1.0429	7.23E-05
1.0428	7.23E-05
1.0427	7.23E-05
1.0426	7.23E-05
1.0425	7.23E-05
1.0424	7.23E-05
1.0423	7.22E-05
1.0422	7.22E-05
1.0421	7.22E-05
1.042	7.22E-05
1.0419	7.22E-05
1.0418	7.22E-05
1.0417	7.22E-05
1.0416	7.21E-05
1.0415	7.21E-05
1.0414	7.21E-05
1.0413	7.21E-05
1.0412	7.21E-05
1.0411	7.21E-05
1.041	7.21E-05
1.0409	7.20E-05
1.0408	7.20E-05
1.0407	7.20E-05
1.0406	7.20E-05
1.0405	7.20E-05
1.0404	7.20E-05
1.0403	7.20E-05
1.0402	7.19E-05
1.0401	7.19E-05
1.04	7.19E-05
1.0399	7.19E-05
1.0398	7.19E-05
1.0397	7.19E-05
1.0396	7.19E-05
1.0395	7.18E-05
1.0394	7.18E-05
1.0393	7.18E-05
1.0392	7.18E-05
1.0391	7.18E-05
1.039	7.18E-05
1.0389	7.18E-05
1.0388	7.17E-05
1.0387	7.17E-05
1.0386	7.17E-05
1.0385	7.17E-05
1.0384	7.17E-05
1.0383	7.17E-05
1.0382	7.17E-05
1.0381	7.17E-05
1.038	7.16E-05
1.0379	7.16E-05
1.0378	7.16E-05
1.0377	7.16E-05
1.0376	7.16E-05
1.0375	7.16E-05
1.0374	7.16E-05
1.0373	7.15E-05
1.0372	7.15E-05
1.0371	7.15E-05
1.037	7.15E-05
1.0369	7.15E-05
1.0368	7.15E-05
1.0367	7.15E-05
1.0366	7.14E-05
1.0365	7.14E-05
1.0364	7.14E-05
1.0363	7.14E-05
1.0362	7.14E-05
1.0361	7.14E-05
1.036	7.14E-05
1.0359	7.13E-05
1.0358	7.13E-05
1.0357	7.13E-05
1.0356	7.13E-05
1.0355	7.13E-05
1.0354	7.13E-05
1.0353	7.13E-05
1.0352	7.13E-05
1.0351	7.12E-05
1.035	7.12E-05
1.0349	7.12E-05
1.0348	7.12E-05
1.0347	7.12E-05
1.0346	7.12E-05
1.0345	7.12E-05
1.0344	7.11E-05
1.0343	7.11E-05
1.0342	7.11E-05
1.0341	7.11E-05
1.034	7.11E-05
1.0339	7.11E-05
1.0338	7.11E-05
1.0337	7.11E-05
1.0336	7.10E-05
1.0335	7.10E-05
1.0334	7.10E-05
1.0333	7.10E-05
1.0332	7.10E-05
1.0331	7.10E-05
1.033	7.10E-05
1.0329	7.09E-05
1.0328	7.09E-05
1.0327	7.09E-05
1.0326	7.09E-05
1.0325	7.09E-05
1.0324	7.09E-05
1.0323	7.09E-05
1.0322	7.09E-05
1.0321	7.08E-05
1.032	7.08E-05
1.0319	7.08E-05
1.0318	7.08E-05
1.0317	7.08E-05
1.0316	7.08E-05
1.0315	7.08E-05
1.0314	7.08E-05
1.0313	7.07E-05
1.0312	7.07E-05
1.0311	7.07E-05
1.031	7.07E-05
1.0309	7.07E-05
1.0308	7.07E-05
1.0307	7.07E-05
1.0306	7.06E-05
1.0305	7.06E-05
1.0304	7.06E-05
1.0303	7.06E-05
1.0302	7.06E-05
1.0301	7.06E-05
1.03	7.06E-05
1.0299	7.06E-05
1.0298	7.05E-05
1.0297	7.05E-05
1.0296	7.05E-05
1.0295	7.05E-05
1.0294	7.05E-05
1.0293	7.05E-05
1.0292	7.05E-05
1.0291	7.05E-05
1.029	7.04E-05
1.0289	7.04E-05
1.0288	7.04E-05
1.0287	7.04E-05
1.0286	7.04E-05
1.0285	7.04E-05
1.0284	7.04E-05
1.0283	7.04E-05
1.0282	7.03E-05
1.0281	7.03E-05
1.028	7.03E-05
1.0279	7.03E-05
1.0278	7.03E-05
1.0277	7.03E-05
1.0276	7.03E-05
1.0275	7.03E-05
1.0274	7.02E-05
1.0273	7.02E-05
1.0272	7.02E-05
1.0271	7.02E-05
1.027	7.02E-05
1.0269	7.02E-05
1.0268	7.02E-05
1.0267	7.02E-05
1.0266	7.01E-05
1.0265	7.01E-05
1.0264	7.01E-05
1.0263	7.01E-05
1.0262	7.01E-05
1.0261	7.01E-05
1.026	7.01E-05
1.0259	7.01E-05
1.0258	7.01E-05
1.0257	7.00E-05
1.0256	7.00E-05
1.0255	7.00E-05
1.0254	7.00E-05
1.0253	7.00E-05
1.0252	7.00E-05
1.0251	7.00E-05
1.025	7.00E-05
1.0249	6.99E-05
1.0248	6.99E-05
1.0247	6.99E-05
1.0246	6.99E-05
1.0245	6.99E-05
1.0244	6.99E-05
1.0243	6.99E-05
1.0242	6.99E-05
1.0241	6.98E-05
1.024	6.98E-05
1.0239	6.98E-05
1.0238	6.98E-05
1.0237	6.98E-05
1.0236	6.98E-05
1.0235	6.98E-05
1.0234	6.98E-05
1.0233	6.98E-05
1.0232	6.97E-05
1.0231	6.97E-05
1.023	6.97E-05
1.0229	6.97E-05
1.0228	6.97E-05
1.0227	6.97E-05
1.0226	6.97E-05
1.0225	6.97E-05
1.0224	6.96E-05
1.0223	6.96E-05
1.0222	6.96E-05
1.0221	6.96E-05
1.022	6.96E-05
1.0219	6.96E-05
1.0218	6.96E-05
1.0217	6.96E-05
1.0216	6.96E-05
1.0215	6.95E-05
1.0214	6.95E-05
1.0213	6.95E-05
1.0212	6.95E-05
1.0211	6.95E-05
1.021	6.95E-05
1.0209	6.95E-05
1.0208	6.95E-05
1.0207	6.94E-05
1.0206	6.94E-05
1.0205	6.94E-05
1.0204	6.94E-05
1.0203	6.94E-05
1.0202	6.94E-05
1.0201	6.94E-05
1.02	6.94E-05
1.0199	6.94E-05
1.0198	6.93E-05
1.0197	6.93E-05
1.0196	6.93E-05
1.0195	6.93E-05
1.0194	6.93E-05
1.0193	6.93E-05
1.0192	6.93E-05
1.0191	6.93E-05
1.019	6.93E-05
1.0189	6.92E-05
1.0188	6.92E-05
1.0187	6.92E-05
1.0186	6.92E-05
1.0185	6.92E-05
1.0184	6.92E-05
1.0183	6.92E-05
1.0182	6.92E-05
1.0181	6.92E-05
1.018	6.91E-05
1.0179	6.91E-05
1.0178	6.91E-05
1.0177	6.91E-05
1.0176	6.91E-05
1.0175	6.91E-05
1.0174	6.91E-05
1.0173	6.91E-05
1.0172	6.91E-05
1.0171	6.90E-05
1.017	6.90E-05
1.0169	6.90E-05
1.0168	6.90E-05
1.0167	6.90E-05
1.0166	6.90E-05
1.0165	6.90E-05
1.0164	6.90E-05
1.0163	6.90E-05
1.0162	6.89E-05
1.0161	6.89E-05
1.016	6.89E-05
1.0159	6.89E-05
1.0158	6.89E-05
1.0157	6.89E-05
1.0156	6.89E-05
1.0155	6.89E-05
1.0154	6.89E-05
1.0153	6.88E-05
1.0152	6.88E-05
1.0151	6.88E-05
1.015	6.88E-05
1.0149	6.88E-05
1.0148	6.88E-05
1.0147	6.88E-05
1.0146	6.88E-05
1.0145	6.88E-05
1.0144	6.87E-05
1.0143	6.87E-05
1.0142	6.87E-05
1.0141	6.87E-05
1.014	6.87E-05
1.0139	6.87E-05
1.0138	6.87E-05
1.0137	6.87E-05
1.0136	6.87E-05
1.0135	6.86E-05
